id_utilisateur,pseudo_user,description_user,content,image,date_time,timezone,contains_délai,contains_panne,contains_urgence,contains_scandale,contains_pas,contains_jamais,contains_rien,contains_problème,contains_erreur,contains_impossible,contains_tarifs,contains_aucune
71,DrMaeker,Dr Éric Maeker,Je remarque que le prix du kWh électrique augmente de mois en mois\n\n- aujourd'hui 0.22€ !!!\n\n- avril 0.19€\n- mars 0.17€\n- fév 0.17€\n- jan 0.15€\n- déc 23 0.15€\n- déc 22 0.16€\n- déc 21 0.15€\n\nIdem pour l'abonnement qui passe 13.4€ à 16.37€ !!!\n\n@ENGIEpartFR @ENGIEgroup ?,[],2024-08-27 16:15:50,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
72,DragonZord_777,DragonZord-DragoonZordon,Super quand tu reçois une facture de régularisation de 850 euros de la part de @ENGIEpartFR avec des mensualisations qui montent de 130 euros à 275 euros par mois ... Tu m'étonne que des gens se retrouvent SDF du jour au lendemain @zoesagan Et le Bouclier Tarifaire dans tout ça ?,[],2024-03-12 17:17:45,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
72,DragonZord_777,DragonZord-DragoonZordon,"@cyril77M @ENGIEpartFR @ENGIEgroup Je reviens vers toi concernant ta demande. Surtout, c'est le tarif indiqué sur ton contrat d'achat qui doit être pris en compte, vu que c'est censé être un tarif avec un Prix Fixe. Il faut appeler et leur dire qu'ils se sont trompé et que tu veux un avoir.",[],2025-02-25 12:31:25,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
72,DragonZord_777,DragonZord-DragoonZordon,"Aujourd’hui, je vais vous raconter mon histoire grâce à ce Thread concernant @ENGIEpartFR @ENGIEgroup",[],2024-02-12 15:10:07,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
73,ESagnelonge,Erika Sagnelonge,@ENGIEpartFR c'est sympa de changer le contrat pour me le facturer plus cher alors que je n'ai rien demandé! C'est de la fraude!,[],2024-08-09 09:11:05,+02:00,False,False,False,False,False,False,True,False,False,False,False,False
74,Elisaperei46275,🇫🇷🌿Elisapereira #JamaisSansZemmour,@ENGIEpartFR    vous pouvez confirmer que c est un mail de phishing ? https://t.co/NOdYL5x49j,['https://t.co/NOdYL5x49j'],2024-10-09 21:32:16,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
75,Elody_C,Elody ✨,Hello @ENGIEpartFR c’est possible de discuter en privé ??,[],2024-07-17 09:42:42,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
76,EmmFreezz,Emmanuelle,"@ENGIEpartFR  vous faites des pubs TV, avec tout le topo commercial MAIS vous ne répondez pas à la question : le chauffage on allume , on baisse ou on éteint? Pareil pour le sèche-cheveux. Merci",[],2024-10-02 15:32:56,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
77,Eno_kel,Enora Keller,"ENGIE HOME SERVICE :\nLa pire expérience de toute ma vie avec une entreprise ! \n\nVotre entreprise m’a bloquée le jeudi pendant 5h chez moi, ensuite m’a bloquée mon vendredi en prétendant qu’un mec viendrait le vendredi pour régler ce qui ne va pas ( soit disant une histoire de résistance). Tout le vendredi j’ai attendu chez moi au qu’à où la personne viendrait comme c’était prévu, elle n’est jamais venu. Finalement le vendredi soir le mec m’a appelé pour me dire qu’il n’était pas au courant qu’il devait venir le vendredi, il m’a donné rendez-vous le lundi d’après à 7h30 du matin, soit disant j’allais enfin avoir de l’eau chaude. Il n’a pas réussi à régler le probleme, il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir. Il ne m’a pas rappelée de toute la semaine ! Je vais porter plainte contre votre entreprise! Je n’ai jamais vu ça !\n\nMa mère a payé un acompte et je suis à l’eau froide depuis le mois d’août alors que je suis polyhandicapée !\n\n@ENGIEpartFR \n\n#scandale #engie #arnaque #incompetence #chauffeeau #entreprise #attention",[],2024-01-17 12:23:05,+01:00,False,False,False,True,True,True,True,False,False,False,False,False
77,Eno_kel,Enora Keller,"3 jours que l’entreprise est sensée me rappeler et ne m’a pas rappelée. Je n’ai toujours pas d’eau chaude. Je prends des douches glaciales tous les jours. L’entreprise nous fait tourner en bourrique. Ma mère a appelé l’entreprise avec son patient chauffagiste pendant 2h ce matin. Les gens au bout du fil n’y connaissent rien en chaudière. Et ils prétendent qu’ils rappellent et ne rappellent pas. Ils m’ont installée n’importe comment mon ballon d’eau chaude et d’après le patient de ma mère y’a des fils qui sont n’importe comment ! Ma mère a payé un accompte pour l’installation et on est comme des connes. Que faire ? Changer d’entreprise ? Je vous invite à ne jamais faire appel à cette entreprise , ça s’appelle ENGIE. Ils vont avoir des avis Google très négatifs de ma part. On est déjà au mois d’octobre et je ne peux pas avoir d’eau chaude, ça dure depuis le mois d’août cette histoire.\n@ENGIEpartFR @ENGIEgroup \n\nC’est un scandale ! Je suis polyhandicapée et je me retrouve à l’eau froide depuis des semaines.",[],2024-05-02 19:37:15,+02:00,False,False,False,True,True,True,True,False,False,False,False,False
77,Eno_kel,Enora Keller,"@ENGIEpartSAV Ma mère vous a contacté suite à votre message Twitter, et toujours rien !!!",[],2024-03-19 11:01:56,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
78,Erikvano0802,Erik,"Ça va, @ENGIEpartFR on vous dérange pas ??? https://t.co/STLwrsqFR2",['https://t.co/STLwrsqFR2'],2024-03-25 13:17:29,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
79,Eurpbo2016,Pbo,@ENGIEpartFR bonjour mon épouse n’a plus accès à son compte particulier pour consulter ses factures.\nComment faire ?\nMerci,[],2024-06-19 10:06:11,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
80,Excta3,Excta,"En france, c'est apparemment possible d'être sans chauffage ni eau chaude durant trois jours, en hiver alors qu'il fait moins de dix degrés dans la maison. Merci Engie. @ENGIEpartFR",[],2024-09-23 20:42:44,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
81,FIVEDIDI5,FIVE,@ENGIEpartFR je peux savoir pourquoi j’ai pas accès à mes factures mensuelles ?,[],2024-03-27 16:17:34,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
82,FannyLepoivre,Fanny Lepoivre,"48h que nous avons demandé une intervention d'urgence dans notre immeuble @ENGIEproFR @ENGIEpartFR Engie solutions Engie home services et toujours rien...pourtant l'eau coule en continu depuis 48h et plus personne n'a de chauffage, y compris nos aimés de 90 ans vivants seuls ...",[],2024-01-25 00:24:18,+01:00,False,False,True,False,False,False,True,False,False,False,False,False
83,FeeKalome,La Fée Kalome,"Bonjour @ENGIEpartFR , \nImpossible de se connecter sur l espace client de votre site. C est normal? J aimerais comprendre l aberration de ma facture.",[],2024-06-11 18:32:30,+02:00,False,False,False,False,False,False,False,False,False,True,False,False
84,FestimagesNatur,CHAUVIN Yves,Merci qui ?\nAugmentation du gaz \n#Engie\n@ENGIEpartFR https://t.co/gO8tfwkWLS,['https://t.co/gO8tfwkWLS'],2024-03-14 17:50:24,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
85,Filiyack,Filiyack 🌈,"@ENGIEpartSAV 3 questions :\n1/ impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. La connexion par France Connect ne fonctionne pas non plus pour le site Engie parce que 2/\n2/ je ne reçois aucune facture, alors que",[],2024-10-23 17:38:03,+02:00,False,False,False,False,True,False,False,True,False,True,False,True
86,Florian_fdl,Florian,Hey @ENGIEpartFR comment vous pouvez justifier que je consomme moins en mai qu’en janvier mais que je paie 3 fois plus cher ? Le prix de l’abonnement a déjà doublé et le prix de l’électricité n’a pas triplé à ce que je sache. \nMoins je consomme et plus je suis facturé ?! https://t.co/FIp5EDJfLQ,['https://t.co/FIp5EDJfLQ'],2024-11-21 14:06:25,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
87,ForMuslim__,French Muslim ☪,"@ENGIEgroup qui augmente de plus de 50€ les mensualités de prélèvement mensuel, malgré une consommation qui a drastiquement baissé !\n\n#MafiaOrganisée https://t.co/h4cScSMafA",['https://t.co/h4cScSMafA'],2024-09-10 20:49:33,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
88,FouratiJerbi,Sonia jerbi fourati,Assignation au voile \nAssignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu ) \nAssignation au look du 7 éme siècle \n@SoMabrouk @MedjbeurM @ZohraBitan vous en pensez quoi de @ENGIEgroup ?\nInclusif ou raciste ? https://t.co/kavaAyABWv,['https://t.co/kavaAyABWv'],2024-12-06 08:42:31,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
89,Fred_PG21,Fred | Pocket Gamers |,"@ENGIEpartFR Merci pour ce jour d'attente pour l'entretien de ma chaudière. Passage dans la matinée (8h-12h) et aucun appel. Après 5 appels au numéro fourni, toujours aucune nouvelle du technicien. \nAvoir pris sa matinée, puis prendre un avertissement du patron j'adore.",[],2024-07-16 03:05:44,+02:00,False,False,False,False,True,False,False,False,False,False,False,True
89,Fred_PG21,Fred | Pocket Gamers |,"@ENGIEpartFR Bonjour, c'est normal que vous mettiez des dates de remboursement mais qu'elles ne soient pas respectées ? Et quand un de vos téléconseiller doit rappeler et qu'il ne le fait pas... Pire, on me raccroche au nez....",[],2024-10-06 22:52:22,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
89,Fred_PG21,Fred | Pocket Gamers |,"@enedis_bourg Bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... Aucune heure de fin de travaux un dimanche. Actuellement, il est 14h, la coupure à commencer à 8h30... \nJ'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ?",[],2024-01-04 13:31:53,+01:00,False,False,False,False,False,False,False,False,False,False,False,True
89,Fred_PG21,Fred | Pocket Gamers |,"@enedis_bourg @Chronopost @SNCFVoyageurs Bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de @ENGIEpartFR . Une vraie finale de Rolland Garros, pour ne pas m'indemniser mes pertes alimentaires... Oh on est au Cambodge ou quoi là ?",[],2024-03-10 13:41:54,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
89,Fred_PG21,Fred | Pocket Gamers |,"@ENGIEpartFR est une blague en termes de relation client, incompétent et très condescendant. Pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...",[],2024-03-08 19:55:26,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
90,GBeuzelin,Guillaume Beuzelin,"8h05, une voiture @ENGIEgroup est à 2 doigts de reverser 2 cyclistes boulevard Pasteur. L'automobiliste semble agressif. Je prends sa plaque en photo, il arrête sa voiture et commence à me suivre dans la rue, avant de me toucher. Une journée tristement banale :/ #paris #Velo",[],2024-02-12 11:28:06,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
91,GGCadoudal,Cadoudal,je viens de découvrir que @ENGIEpartFR a augmenté ses tarifs de 25 % pendant l’été 😳😳😳 comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais +25 % contrairement aux billets sncf ou au tarif de gaz « réglementé »,[],2024-12-26 10:19:10,+01:00,False,False,False,False,False,True,False,False,False,False,True,False
91,GGCadoudal,Cadoudal,"@VaeVix quoi ?! tu ne contractes pas ?! moi c’est @ENGIEpartFR qui me fait vivre un enfer avec son appli de m… qui se déconnecte sans arrêt, exige une triple authentification (lol pour lire sa conso, s’cuse le secret défense 😂) et est totalement illisible une vrai usine .. à gaz !",[],2024-07-22 21:29:13,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
92,Gawawelle5,Gaelle Hamon,@ENGIEpartFR Nous on a consommé moins que l'année dernière. On a payé plus de 100€ en plus sur la facture. Pour la même période. Ça va bien pour vous ? Il va où le pognon ?,[],2025-02-21 14:23:46,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
93,GeoffreyTMX,Geoffrey TMX ن,@ENGIEpartFR vous êtes des voleurs !\nCela ne vous dérange pas d'augmenter vos tarifs de presque 50% en période d'inflation ?\n\nJanvier 2023 : 360 € pour 2397 kWh\nJanvier 2024 : 677 € pour 2355 kWh\n\n@UFCquechoisir @med_energie @RolandLescure,[],2024-10-04 09:40:59,+02:00,False,False,False,False,True,False,False,False,False,False,True,False
94,GiCi,GiCi  Gens d'iCi φ🐝💧,"@ENGIEpartFR \nsi l'augmentation des tarifs (contrat + conso) du #gazpasserelle vous interpelle , rien ne sert d'appeler #ENGIE pour connaitre les autres types de contrat!\nrep: ""nous on est gaz passerelle on ne connait pas les autres contrats!""\nbelle assist telephonique!",[],2024-09-04 12:33:57,+02:00,False,False,False,False,True,False,True,False,False,False,True,False
95,GirardBenjamiin,Girard Benjamin,"Belle méthode @ENGIEpartFR ! @ENGIEgroup. \nPour l’histoire, nous avons été démarché par un de vos commerciaux qui nous annonce 135€/mois. \nUne fois le contrat signé nous sommes à 240€/mois. \n\nMerci pour la franchise de la personne du service client qui nous dis la vérité ! https://t.co/TFY9GDZElH",['https://t.co/TFY9GDZElH'],2024-05-20 16:23:00,+02:00,False,False,False,False,False,False,False,False,False,False,False,False
96,Gooner10076,Jon Slater,"@ENGIEpartFR Bonjour, j'ai essayé deux fois de changer le numéro de téléphone associé à mon compte. Aucune des deux fois, les gens du service client ne savent pas comment faire. Ils disent que le numéro a été modifié mais cela ne fonctionne pas. Que dois-je faire ?",[],2024-07-23 17:45:23,+02:00,False,False,False,False,True,False,False,False,False,False,False,True
97,Granox93,Le G,"En 3 ans, je suis passé de 35 euros d’électricité à 80 puis 150, c’est une dinguerie je vais commencer à me brancher sur l’éclairage public vous allez voir @ENGIEpartFR",[],2024-02-20 08:26:15,+01:00,False,False,False,False,True,False,False,False,False,False,False,False
98,Gravelgrinder4,de Vlaamse Leeuw,Quand tu pose une question à @ENGIEpartFR sur ta facture on te conseil de résilier pour plus de facilité 😂 c est lunaire #energie #electricité https://t.co/Okgfx7wOiV,['https://t.co/Okgfx7wOiV'],2023-11-16 16:13:18,+01:00,False,False,False,False,False,False,False,False,False,False,False,False
99,Grimminette,le nom ne peut pas être vide,"Quand ça fait un mois et demi que tu fais des demandes à @ENGIEgroup pour une intervention à domicile pour un changement de câble car je peux rien brancher en 32ampères (dont le four) et que @enedis ne fait rien de son côté pour intervenir, c’est une honte au prix que je paye.",[],2024-02-28 13:00:04,+01:00,False,False,False,False,False,False,True,False,False,False,False,False
100,Griselidice,🌻Griselidice 🐈‍⬛,"@ENGIEpartFR Dites-moi @ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 ! \nC’est pas du foutage de gueule ça ! 🤬",[],2024-04-11 17:25:01,+02:00,False,False,False,False,True,False,False,False,False,False,False,False
101,GurPier,Thierry Pommier,"HONTEUX ENFOIRÉS @ENGIEgroup  🤑🤮🤑🤮🤑🤮🤑🤮 Non seulement ils n'ont pas l'élégance de répondre à leur erreur, n'ayant pas validé une demande de dépose de compteur gaz mais  ils me proposent de le faire moyennant une facturation  50€ alors que c'est gratuit @GRDF 🤑🤮🤑🤮🤑🤮 https://t.co/tdfugvzmAk",['https://t.co/tdfugvzmAk'],2024-03-21 14:54:01,+01:00,False,False,False,False,True,False,False,False,True,False,False,False
